status_code,t,status,l
1,2020-11-30T14:22:48.000Z,TF,2020-11-30T14:22:48.000Z
1,2020-12-02T02:28:25.000Z,TF,2020-12-02T02:28:25.000Z
2,2020-12-02T02:28:25.000Z,Registered,2020-12-04T09:20:29.906Z
1,2020-12-04T07:14:24.000Z,TF,2020-12-04T07:14:24.000Z
2,2020-12-04T07:14:24.000Z,Registered,2020-12-04T19:20:18.237Z
1,2020-12-04T07:14:24.000Z,TF,2020-12-04T21:20:26.823Z
2,2020-12-04T07:14:24.000Z,Registered,2020-12-09T11:27:08.829Z
2,2020-12-09T04:06:07.000Z,Registered,2020-12-09T21:29:40.263Z
1,2020-12-09T04:06:07.000Z,TF,2020-12-09T04:06:07.000Z
1,2020-12-09T14:23:16.000Z,TF,2020-12-09T14:23:16.000Z
2,2020-12-09T14:23:16.000Z,Registered,2020-12-10T19:28:50.267Z
1,2020-12-10T02:10:21.000Z,TF,2020-12-10T02:10:21.000Z
2,2020-12-10T02:10:21.000Z,Registered,2020-12-11T19:27:09.103Z
1,2020-12-11T03:07:08.000Z,TF,2020-12-11T03:07:08.000Z
2,2020-12-11T03:07:08.000Z,Registered,2020-12-12T04:20:24.766Z
1,2020-12-12T02:46:11.000Z,TF,2020-12-12T02:46:11.000Z
2,2020-12-12T02:46:11.000Z,Registered,2020-12-12T19:28:36.568Z
2,2020-12-12T02:46:11.000Z,Registered,2020-12-13T17:26:01.355Z
2,2020-12-13T17:01:42.000Z,Registered,2020-12-14T17:26:41.091Z
1,2020-12-13T17:01:42.000Z,TF,2020-12-13T17:01:42.000Z
1,2020-12-14T08:40:47.000Z,TF,2020-12-14T08:40:47.000Z
2,2020-12-14T08:40:47.000Z,Registered,2020-12-20T17:25:49.201Z
2,2020-12-20T17:01:42.000Z,Registered,2020-12-22T16:23:12.438Z
1,2020-12-20T17:01:42.000Z,TF,2020-12-20T17:01:42.000Z
1,2020-12-22T03:17:34.000Z,TF,2020-12-22T03:17:34.000Z
2,2020-12-22T03:17:34.000Z,Registered,2020-12-24T01:40:58.419Z
1,2020-12-24T00:42:51.000Z,TF,2020-12-24T00:42:51.000Z
2,2020-12-24T00:42:51.000Z,Registered,2020-12-24T10:23:00.658Z
1,2020-12-24T02:44:26.000Z,TF,2020-12-24T02:44:26.000Z
2,2020-12-24T02:44:26.000Z,Registered,2020-12-26T06:22:06.285Z
2,2020-12-26T02:45:11.000Z,Registered,2020-12-27T01:54:32.879Z
1,2020-12-26T02:45:11.000Z,TF,2020-12-26T02:45:11.000Z
1,2020-12-26T22:00:36.000Z,TF,2020-12-26T22:00:36.000Z
2,2020-12-26T22:00:36.000Z,Registered,2020-12-27T17:42:51.568Z
1,2020-12-27T17:01:38.000Z,TF,2020-12-27T17:01:38.000Z
2,2020-12-27T17:01:38.000Z,Registered,2020-12-27T22:35:37.583Z
1,2020-12-27T22:31:43.000Z,TF,2020-12-27T22:31:43.000Z
2,2020-12-27T22:31:43.000Z,Registered,2020-12-28T21:30:44.374Z
1,2020-12-28T02:28:29.000Z,TF,2020-12-28T23:23:57.244Z
2,2020-12-28T02:28:29.000Z,Registered,2020-12-29T09:28:04.864Z
1,2020-12-29T03:28:57.000Z,TF,2020-12-29T03:28:57.000Z
2,2020-12-29T03:28:57.000Z,Registered,2020-12-30T15:24:27.900Z
1,2020-12-30T02:40:20.000Z,TF,2020-12-30T02:40:20.000Z
2,2020-12-30T02:40:20.000Z,Registered,2020-12-31T09:27:29.716Z
2,2020-12-30T02:40:20.000Z,Registered,2020-12-30T02:40:20.000Z
1,2020-12-31T03:24:38.000Z,TF,2020-12-31T03:24:38.000Z
2,2020-12-31T03:24:38.000Z,Registered,2021-01-02T16:20:52.785Z
1,2021-01-02T03:38:25.000Z,TF,2021-01-02T03:38:25.000Z
2,2021-01-02T03:38:25.000Z,Registered,2021-01-03T10:20:35.993Z
1,2021-01-03T07:18:12.000Z,TF,2021-01-03T07:18:12.000Z
2,2021-01-03T11:10:06.000Z,Registered,2021-01-03T19:38:31.968Z
1,2021-01-03T17:01:39.000Z,TF,2021-01-03T21:37:01.948Z
2,2021-01-03T17:01:39.000Z,Registered,2021-01-03T17:01:39.000Z
1,2021-01-03T22:31:44.000Z,TF,2021-01-03T22:31:44.000Z
2,2021-01-03T22:31:44.000Z,Registered,2021-01-04T13:25:51.508Z
1,2021-01-04T03:08:01.000Z,TF,2021-01-04T03:08:01.000Z
2,2021-01-04T03:08:01.000Z,Registered,2021-01-05T15:20:49.982Z
1,2021-01-05T03:28:53.000Z,TF,2021-01-05T03:28:53.000Z
2,2021-01-05T03:28:53.000Z,Registered,2021-01-07T21:23:13.900Z
1,2021-01-07T03:16:42.000Z,TF,2021-01-07T03:16:42.000Z
2,2021-01-07T22:00:40.000Z,Registered,2021-01-08T11:21:18.817Z
2,2021-01-08T02:24:34.000Z,Registered,2021-01-09T23:21:28.356Z
1,2021-01-08T02:24:34.000Z,TF,2021-01-08T13:20:58.137Z
1,2021-01-09T22:00:36.000Z,TF,2021-01-09T22:00:36.000Z
2,2021-01-09T22:00:36.000Z,Registered,2021-01-10T22:27:21.734Z
2,2021-01-10T22:31:45.000Z,Registered,2021-01-11T10:25:20.549Z
1,2021-01-10T22:31:45.000Z,TF,2021-01-10T22:31:45.000Z
2,2021-01-11T03:05:51.000Z,Registered,2021-01-13T09:25:47.788Z
1,2021-01-11T03:05:51.000Z,TF,2021-01-11T03:05:51.000Z
2,2021-01-13T03:19:57.000Z,Registered,2021-01-14T18:23:52.880Z
1,2021-01-13T03:19:57.000Z,TF,2021-01-13T03:19:57.000Z
1,2021-01-14T02:26:50.000Z,TF,2021-01-14T02:26:50.000Z
2,2021-01-14T02:26:50.000Z,Registered,2021-01-14T21:27:16.606Z
2,2021-01-14T22:00:39.000Z,Registered,2021-01-16T20:23:58.552Z
2,2021-01-16T02:41:27.000Z,Registered,2021-01-16T02:41:27.000Z
1,2021-01-16T02:41:27.000Z,TF,2021-01-16T02:41:27.000Z
1,2021-01-16T02:41:27.000Z,TF,2021-01-16T22:24:10.041Z
2,2021-01-16T02:41:27.000Z,Registered,2021-01-17T08:22:06.860Z
1,2021-01-17T07:05:58.000Z,TF,2021-01-17T07:05:58.000Z
2,2021-01-17T07:05:58.000Z,Registered,2021-01-17T22:23:42.818Z
1,2021-01-17T17:01:37.000Z,TF,2021-01-18T00:23:24.570Z
2,2021-01-17T22:31:43.000Z,Registered,2021-01-18T20:27:25.986Z
2,2021-01-18T17:56:01.000Z,Registered,2021-01-19T01:28:59.266Z
1,2021-01-18T17:56:01.000Z,TF,2021-01-18T17:56:01.000Z
1,2021-01-18T22:00:39.000Z,TF,2021-01-18T22:00:39.000Z
2,2021-01-19T01:48:36.000Z,Registered,2021-01-19T01:48:36.000Z
1,2021-01-19T03:17:08.000Z,TF,2021-01-19T03:17:08.000Z
2,2021-01-19T03:47:29.000Z,Registered,2021-01-19T09:23:08.810Z
1,2021-01-19T05:32:06.000Z,TF,2021-01-19T05:32:06.000Z
2,2021-01-19T05:32:06.000Z,Registered,2021-01-19T18:24:25.691Z
2,2021-01-19T05:32:06.000Z,Registered,2021-01-19T05:32:06.000Z
2,2021-01-19T05:32:06.000Z,Registered,2021-01-21T20:24:08.741Z
1,2021-01-21T03:30:03.000Z,TF,2021-01-21T23:23:41.328Z
2,2021-01-21T03:30:03.000Z,Registered,2021-01-23T03:31:23.300Z
1,2021-01-23T02:49:08.000Z,TF,2021-01-23T02:49:08.000Z
1,2021-01-23T03:44:00.000Z,TF,2021-01-23T03:44:00.000Z
2,2021-01-23T03:44:00.000Z,Registered,2021-01-23T20:22:59.716Z
2,2021-01-23T03:44:00.000Z,Registered,2021-01-24T17:22:47.407Z
2,2021-01-23T03:44:00.000Z,Registered,2021-01-23T08:23:39.255Z
1,2021-01-24T17:01:41.000Z,TF,2021-01-24T17:01:41.000Z
2,2021-01-24T17:01:41.000Z,Registered,2021-01-24T23:23:34.186Z
1,2021-01-24T22:31:41.000Z,TF,2021-01-25T02:21:58.365Z
2,2021-01-25T02:04:05.000Z,Registered,2021-01-27T07:24:04.829Z
1,2021-01-27T03:07:42.000Z,TF,2021-01-27T03:07:42.000Z
2,2021-01-27T03:07:42.000Z,Registered,2021-01-27T18:23:12.311Z
2,2021-01-27T03:07:42.000Z,Registered,2021-01-28T22:24:05.997Z
2,2021-01-28T22:00:31.000Z,Registered,2021-02-01T17:24:18.808Z
1,2021-01-28T22:00:31.000Z,TF,2021-01-28T22:00:31.000Z
1,2021-02-01T02:55:23.000Z,TF,2021-02-01T19:24:28.257Z
2,2021-02-01T02:55:23.000Z,Registered,2021-02-06T12:22:54.559Z
1,2021-02-06T11:46:38.000Z,TF,2021-02-06T11:46:38.000Z
2,2021-02-06T13:03:11.000Z,Registered,2021-02-07T02:01:19.066Z
1,2021-02-06T22:24:29.000Z,TF,2021-02-06T22:24:29.000Z
2,2021-02-07T03:25:52.000Z,Registered,2021-02-14T18:25:20.400Z
1,2021-02-14T17:01:45.000Z,TF,2021-02-14T17:01:45.000Z
2,2021-02-14T17:01:45.000Z,Registered,2021-02-15T17:25:03.802Z
1,2021-02-15T02:52:43.000Z,TF,2021-02-15T02:52:43.000Z
2,2021-02-15T02:52:43.000Z,Registered,2021-02-15T02:52:43.000Z
2,2021-02-15T22:00:34.000Z,Registered,2021-02-15T22:00:34.000Z
1,2021-02-15T22:00:34.000Z,TF,2021-02-16T01:58:56.782Z
1,2021-02-15T22:00:34.000Z,TF,2021-02-15T22:00:34.000Z
2,2021-02-15T22:00:34.000Z,Registered,2021-02-17T21:26:08.852Z
1,2021-02-17T02:57:10.000Z,TF,2021-02-17T02:57:10.000Z
2,2021-02-17T22:00:28.000Z,Registered,2021-02-18T20:20:57.281Z
1,2021-02-18T20:06:50.000Z,TF,2021-02-18T20:06:50.000Z
2,2021-02-18T20:06:50.000Z,Registered,2021-02-20T01:22:46.326Z
1,2021-02-20T00:30:17.000Z,TF,2021-02-20T00:30:17.000Z
2,2021-02-20T02:25:01.000Z,Registered,2021-02-20T04:29:33.932Z
1,2021-02-20T04:33:48.000Z,TF,2021-02-20T04:33:48.000Z
2,2021-02-20T05:13:03.000Z,Registered,2021-02-21T18:35:47.846Z
1,2021-02-21T17:01:57.000Z,TF,2021-02-21T17:01:57.000Z
2,2021-02-21T17:01:57.000Z,Registered,2021-02-21T17:01:57.000Z
1,2021-02-21T17:01:57.000Z,TF,2021-02-22T01:45:46.612Z
2,2021-02-21T22:31:37.000Z,Registered,2021-02-22T09:24:36.768Z
1,2021-02-22T06:35:04.000Z,TF,2021-02-22T06:35:04.000Z
2,2021-02-22T06:35:04.000Z,Registered,2021-02-23T11:21:45.903Z
2,2021-02-22T06:35:04.000Z,Registered,2021-02-22T20:28:22.821Z
1,2021-02-23T09:23:36.000Z,TF,2021-02-23T09:23:36.000Z
2,2021-02-23T11:50:17.000Z,Registered,2021-02-24T02:31:45.583Z
1,2021-02-24T00:30:19.000Z,TF,2021-02-24T00:30:19.000Z
2,2021-02-24T02:43:38.000Z,Registered,2021-02-26T08:28:59.465Z
1,2021-02-26T02:10:32.000Z,TF,2021-02-26T02:10:32.000Z
2,2021-02-26T02:10:32.000Z,Registered,2021-02-26T02:10:32.000Z
2,2021-02-26T02:10:32.000Z,Registered,2021-02-26T15:21:41.270Z
2,2021-02-26T02:10:32.000Z,Registered,2021-02-27T21:23:49.512Z
1,2021-02-27T14:27:04.000Z,TF,2021-02-28T01:34:10.080Z
2,2021-02-27T14:27:04.000Z,Registered,2021-02-28T08:26:06.412Z
1,2021-02-28T04:30:19.000Z,TF,2021-02-28T04:30:19.000Z
2,2021-02-28T04:30:19.000Z,Registered,2021-02-28T23:26:15.801Z
2,2021-02-28T22:31:45.000Z,Registered,2021-03-01T16:26:18.381Z
1,2021-02-28T22:31:45.000Z,TF,2021-03-01T02:28:13.289Z
2,2021-03-01T05:44:58.000Z,Registered,2021-03-07T17:27:28.923Z
1,2021-03-01T05:44:58.000Z,TF,2021-03-01T05:44:58.000Z
2,2021-03-01T05:44:58.000Z,Registered,2021-03-01T20:26:53.467Z
1,2021-03-07T17:01:45.000Z,TF,2021-03-07T19:27:38.132Z
2,2021-03-07T19:29:44.000Z,Registered,2021-03-07T19:29:44.000Z
1,2021-03-07T19:29:44.000Z,TF,2021-03-07T23:26:02.739Z
2,2021-03-07T22:31:41.000Z,Registered,2021-03-08T20:26:01.635Z
2,2021-03-08T14:07:22.000Z,Registered,2021-03-09T20:25:41.796Z
1,2021-03-08T14:07:22.000Z,TF,2021-03-08T14:07:22.000Z
1,2021-03-09T03:39:32.000Z,TF,2021-03-09T03:39:32.000Z
2,2021-03-09T03:39:32.000Z,Registered,2021-03-10T19:24:33.986Z
2,2021-03-10T02:49:06.000Z,Registered,2021-03-12T10:29:50.845Z
1,2021-03-10T02:49:06.000Z,TF,2021-03-10T02:49:06.000Z
